lat,lon,predicted_heat_flow_mW_m2
31.5,87.25,35.86163
31.5,87.5,58.867306
31.5,87.75,65.59407
31.5,88.0,38.289433
31.5,88.25,79.46528
31.5,88.5,63.48836
31.5,88.75,66.27142
31.5,89.0,40.09653
31.5,89.25,40.891777
31.5,89.5,45.35228
31.5,89.75,55.902176
31.5,90.0,46.815636
31.5,90.25,61.430138
31.5,90.5,46.68384
31.5,90.75,41.137783
31.5,91.0,41.083046
31.5,91.25,48.101913
31.5,91.5,68.52449
31.5,91.75,63.3873
31.5,92.0,52.70665
31.5,92.25,49.621063
31.5,92.5,60.47028
31.5,92.75,59.41911
31.5,93.0,44.097286
31.5,93.25,55.237946
31.5,93.5,55.70625
31.5,93.75,61.214832
31.5,94.0,45.53243
31.5,94.25,62.93726
31.5,94.5,46.871544
31.5,94.75,61.54519
31.5,95.0,68.346344
31.5,95.25,61.3837
31.5,95.5,59.331123
31.5,95.75,70.00708
31.5,96.0,65.1855
31.5,96.25,68.05852
31.5,96.5,72.21998
31.5,96.75,58.6335
31.75,68.0,44.141376
31.75,68.25,66.05999
31.75,68.5,40.8203
31.75,68.75,48.984024
31.75,69.0,41.120388
31.75,69.25,41.73115
31.75,69.5,37.6972
31.75,69.75,55.021
31.75,70.0,48.119843
31.75,70.25,57.84366
31.75,70.5,47.427837
31.75,70.75,42.391937
31.75,71.0,58.09504
31.75,71.25,33.386562
31.75,71.5,46.455925
31.75,71.75,53.34819
31.75,72.0,44.090137
31.75,72.25,43.15047
31.75,72.5,58.32411
31.75,72.75,81.23291
31.75,73.0,68.075584
31.75,73.25,66.74135
31.75,73.5,53.45789
31.75,73.75,66.3511
31.75,74.0,63.987976
31.75,74.25,33.26983
31.75,74.5,37.668736
31.75,74.75,77.571335
31.75,75.0,37.59296
31.75,75.25,39.147297
31.75,75.5,45.144497
31.75,75.75,61.440105
31.75,76.0,51.668205
31.75,76.25,56.111412
31.75,76.5,38.53383
31.75,76.75,52.83814
31.75,77.0,59.05782
31.75,77.25,47.87383
31.75,77.5,36.912033
31.75,77.75,38.65676
31.75,78.0,47.767715
31.75,78.25,61.442574
31.75,78.5,54.345036
31.75,78.75,53.085094
31.75,79.0,58.135853
31.75,79.25,63.224262
31.75,79.5,36.854378
31.75,79.75,46.568054
31.75,80.0,39.771942
31.75,80.25,55.57493
31.75,80.5,42.033154
31.75,80.75,43.407207
31.75,81.0,40.351025
31.75,81.25,38.206463
31.75,81.5,59.90551
31.75,81.75,61.547974
31.75,82.0,86.38377
31.75,82.25,86.87212
31.75,82.5,53.103077
31.75,82.75,43.45413
31.75,83.0,36.271996
31.75,83.25,76.535385
31.75,83.5,42.088978
31.75,83.75,46.078575
31.75,84.0,75.799355
31.75,84.25,43.821316
31.75,84.5,36.667446
31.75,84.75,43.849503
31.75,85.0,81.66446
31.75,85.25,58.521164
31.75,85.5,60.09635
31.75,85.75,47.97113
31.75,86.0,68.395584
31.75,86.25,62.941586
31.75,86.5,65.857735
31.75,86.75,69.74974
31.75,87.0,42.118782
31.75,87.25,44.82295
31.75,87.5,61.92493
31.75,87.75,38.269615
31.75,88.0,51.429546
31.75,88.25,43.993164
31.75,88.5,48.444313
31.75,88.75,45.900314
31.75,89.0,73.74235
31.75,89.25,64.471436
31.75,89.5,48.61535
31.75,89.75,60.915897
31.75,90.0,48.758156
31.75,90.25,60.503662
31.75,90.5,69.77719
31.75,90.75,48.44013
31.75,91.0,55.318398
31.75,91.25,77.88754
31.75,91.5,54.959976
31.75,91.75,36.1778
31.75,92.0,46.11883
31.75,92.25,55.771072
31.75,92.5,73.07153
31.75,92.75,55.94309
31.75,93.0,63.589836
31.75,93.25,63.037365
31.75,93.5,63.89309
31.75,93.75,68.50382
31.75,94.0,38.06493
31.75,94.25,43.4642
31.75,94.5,58.92737
31.75,94.75,41.9533
31.75,95.0,72.40903
31.75,95.25,58.721638
31.75,95.5,53.175426
31.75,95.75,64.943405
31.75,96.0,54.094482
31.75,96.25,45.435566
31.75,96.5,45.561043
31.75,96.75,39.952824
32.0,68.0,48.58235
32.0,68.25,39.34105
32.0,68.5,71.984695
32.0,68.75,57.35268
32.0,69.0,52.075703
32.0,69.25,36.570984
32.0,69.5,59.0257
32.0,69.75,43.180515
32.0,70.0,36.777027
32.0,70.25,60.135506
32.0,70.5,55.780025
32.0,70.75,48.03247
32.0,71.0,45.171307
32.0,71.25,43.83763
32.0,71.5,43.00295
32.0,71.75,87.76064
32.0,72.0,39.514904
32.0,72.25,55.55072
32.0,72.5,45.989803
32.0,72.75,40.238964
32.0,73.0,56.499916
32.0,73.25,35.34074
32.0,73.5,55.973003
32.0,73.75,35.092453
32.0,74.0,45.58562
32.0,74.25,61.573864
32.0,74.5,45.067
32.0,74.75,47.807487
32.0,75.0,63.745186
32.0,75.25,43.00476
32.0,75.5,42.790585
32.0,75.75,38.828278
32.0,76.0,45.58628
32.0,76.25,65.81722
32.0,76.5,46.275936
32.0,76.75,42.769398
32.0,77.0,35.98748
32.0,77.25,42.39686
32.0,77.5,47.891068
32.0,77.75,55.18049
32.0,78.0,51.722412
32.0,78.25,56.728115
32.0,78.5,67.757126
32.0,78.75,40.716465
32.0,79.0,37.85568
32.0,79.25,47.290592
32.0,79.5,52.22742
32.0,79.75,45.48082
32.0,80.0,44.537094
32.0,80.25,42.55422
32.0,80.5,54.891235
32.0,80.75,45.41968
32.0,81.0,58.47626
32.0,81.25,56.109142
32.0,81.5,42.540703
32.0,81.75,52.98165
32.0,82.0,88.62294
32.0,82.25,54.528515
32.0,82.5,51.332443
32.0,82.75,54.246304
32.0,83.0,39.39501
32.0,83.25,40.724834
32.0,83.5,42.231506
32.0,83.75,53.431244
32.0,84.0,41.14638
32.0,84.25,54.337738
32.0,84.5,47.699207
32.0,84.75,57.12473
32.0,85.0,56.67718
32.0,85.25,37.25845
32.0,85.5,58.87552
32.0,85.75,43.256004
32.0,86.0,58.8119
32.0,86.25,53.76112
32.0,86.5,48.277912
32.0,86.75,67.95349
32.0,87.0,45.702354
32.0,87.25,89.9093
32.0,87.5,40.45504
32.0,87.75,52.879646
32.0,88.0,68.43962
32.0,88.25,70.585846
32.0,88.5,60.43493
32.0,88.75,51.992714
32.0,89.0,46.240845
32.0,89.25,71.73884
32.0,89.5,70.48204
32.0,89.75,52.307487
32.0,90.0,63.99492
32.0,90.25,75.45053
32.0,90.5,70.76568
32.0,90.75,64.67371
32.0,91.0,44.19536
32.0,91.25,53.711754
32.0,91.5,39.310844
32.0,91.75,52.887722
32.0,92.0,47.710518
32.0,92.25,59.81341
32.0,92.5,69.76666
32.0,92.75,61.11981
32.0,93.0,47.82182
32.0,93.25,71.15289
32.0,93.5,65.53962
32.0,93.75,51.93375
32.0,94.0,53.8967
32.0,94.25,62.9955
32.0,94.5,54.023136
32.0,94.75,41.55526
32.0,95.0,70.80514
32.0,95.25,56.755215
32.0,95.5,49.886135
32.0,95.75,67.83973
32.0,96.0,60.217354
32.0,96.25,49.146023
32.0,96.5,48.621925
32.0,96.75,67.78831
32.25,68.0,44.908318
32.25,68.25,39.946102
32.25,68.5,40.82387
32.25,68.75,42.991764
32.25,69.0,51.612473
32.25,69.25,68.82249
32.25,69.5,55.544025
32.25,69.75,53.11229
32.25,70.0,41.93114
32.25,70.25,73.29109
32.25,70.5,50.622967
32.25,70.75,46.644165
32.25,71.0,44.71218
32.25,71.25,41.435127
32.25,71.5,43.156048
32.25,71.75,45.94222
32.25,72.0,32.430313
32.25,72.25,54.192455
32.25,72.5,42.057354
32.25,72.75,50.61805
32.25,73.0,36.35994
32.25,73.25,53.237988
32.25,73.5,47.769665
32.25,73.75,61.014942
32.25,74.0,35.487865
32.25,74.25,44.574135
32.25,74.5,65.85527
32.25,74.75,56.106133
32.25,75.0,66.61345
32.25,75.25,48.271473
32.25,75.5,38.496704
32.25,75.75,56.780094
32.25,76.0,40.8494
32.25,76.25,51.931625
32.25,76.5,52.28536
32.25,76.75,44.981052
32.25,77.0,57.99267
32.25,77.25,71.10805
32.25,77.5,52.68953
32.25,77.75,71.125885
32.25,78.0,52.90128
32.25,78.25,43.953403
32.25,78.5,38.90114
32.25,78.75,36.777424
32.25,79.0,44.2794
32.25,79.25,50.899296
32.25,79.5,44.35091
32.25,79.75,49.873108
32.25,80.0,50.526707
32.25,80.25,53.311893
32.25,80.5,53.458
32.25,80.75,41.854057
32.25,81.0,61.67994
32.25,81.25,51.3637
32.25,81.5,41.602276
32.25,81.75,45.00305
32.25,82.0,62.196915
32.25,82.25,60.63857
32.25,82.5,62.790905
32.25,82.75,51.28611
32.25,83.0,55.80692
32.25,83.25,59.707993
32.25,83.5,45.7518
32.25,83.75,53.696064
32.25,84.0,39.776196
32.25,84.25,57.793453
32.25,84.5,48.082836
32.25,84.75,61.197346
32.25,85.0,63.07955
32.25,85.25,74.06992
32.25,85.5,44.185787
32.25,85.75,45.958622
32.25,86.0,63.629864
32.25,86.25,47.94428
32.25,86.5,45.05094
32.25,86.75,58.33555
32.25,87.0,56.400547
32.25,87.25,40.755547
32.25,87.5,43.33909
32.25,87.75,59.735264
32.25,88.0,44.46809
32.25,88.25,55.15028
32.25,88.5,61.628803
32.25,88.75,49.271133
32.25,89.0,81.58741
32.25,89.25,51.679413
32.25,89.5,49.670895
32.25,89.75,58.284107
32.25,90.0,60.534725
32.25,90.25,52.981575
32.25,90.5,68.21249
32.25,90.75,43.90838
32.25,91.0,78.00155
32.25,91.25,46.843964
32.25,91.5,48.431656
32.25,91.75,67.94364
32.25,92.0,57.470978
32.25,92.25,50.822216
32.25,92.5,56.22619
32.25,92.75,73.05102
32.25,93.0,44.28199
32.25,93.25,66.78666
32.25,93.5,48.107304
32.25,93.75,53.940514
32.25,94.0,67.69435
32.25,94.25,51.75823
32.25,94.5,46.53879
32.25,94.75,76.16622
32.25,95.0,73.98957
32.25,95.25,61.05396
32.25,95.5,65.89735
32.25,95.75,53.35257
32.25,96.0,45.34883
32.25,96.25,65.66532
32.25,96.5,56.21543
32.25,96.75,61.911053
32.5,68.0,60.594593
32.5,68.25,32.479702
32.5,68.5,72.1309
32.5,68.75,39.417
32.5,69.0,38.49294
32.5,69.25,34.957043
32.5,69.5,75.18057
32.5,69.75,58.61511
32.5,70.0,37.22283
32.5,70.25,75.047676
32.5,70.5,42.8104
32.5,70.75,60.187744
32.5,71.0,45.101982
32.5,71.25,50.611797
32.5,71.5,67.16933
32.5,71.75,72.72692
32.5,72.0,53.867348
32.5,72.25,39.423733
32.5,72.5,35.88726
32.5,72.75,64.27184
32.5,73.0,63.966534
32.5,73.25,46.709408
32.5,73.5,56.251972
32.5,73.75,71.90958
32.5,74.0,53.24094
32.5,74.25,58.374966
32.5,74.5,55.60038
32.5,74.75,65.149925
32.5,75.0,52.784534
32.5,75.25,53.531868
32.5,75.5,49.921875
32.5,75.75,66.43133
32.5,76.0,49.656277
32.5,76.25,40.598644
32.5,76.5,50.792755
32.5,76.75,61.2977
32.5,77.0,43.79191
32.5,77.25,39.902485
32.5,77.5,65.12148
32.5,77.75,62.178978
32.5,78.0,46.976013
32.5,78.25,56.109043
32.5,78.5,49.336662
32.5,78.75,60.29357
32.5,79.0,45.402874
32.5,79.25,42.632442
32.5,79.5,44.82732
32.5,79.75,54.53567
32.5,80.0,55.846943
32.5,80.25,40.618317
32.5,80.5,76.746254
32.5,80.75,58.260662
32.5,81.0,43.202858
32.5,81.25,68.31544
32.5,81.5,43.563976
32.5,81.75,63.951298
32.5,82.0,48.237732
32.5,82.25,69.378174
32.5,82.5,55.744717
32.5,82.75,54.667583
32.5,83.0,61.44294
32.5,83.25,71.56649
32.5,83.5,53.669437
32.5,83.75,57.64797
32.5,84.0,55.749268
32.5,84.25,67.80114
32.5,84.5,41.69406
32.5,84.75,53.68336
32.5,85.0,40.370518
32.5,85.25,55.714966
32.5,85.5,37.00721
32.5,85.75,46.812153
32.5,86.0,66.38934
32.5,86.25,49.028316
32.5,86.5,64.5357
32.5,86.75,60.475292
32.5,87.0,47.845325
32.5,87.25,44.417805
32.5,87.5,50.619686
32.5,87.75,53.92564
32.5,88.0,64.14548
32.5,88.25,56.65849
32.5,88.5,52.945793
32.5,88.75,52.876472
32.5,89.0,52.223904
32.5,89.25,47.615166
32.5,89.5,61.655712
32.5,89.75,49.47968
32.5,90.0,43.815075
32.5,90.25,78.039474
32.5,90.5,37.689537
32.5,90.75,49.149593
32.5,91.0,52.836124
32.5,91.25,44.4732
32.5,91.5,55.384136
32.5,91.75,40.21313
32.5,92.0,35.886414
32.5,92.25,47.402378
32.5,92.5,46.666767
32.5,92.75,52.144096
32.5,93.0,54.274044
32.5,93.25,55.97723
32.5,93.5,55.31995
32.5,93.75,56.16196
32.5,94.0,80.851265
32.5,94.25,60.518913
32.5,94.5,45.02991
32.5,94.75,64.60698
32.5,95.0,54.70965
32.5,95.25,83.82892
32.5,95.5,49.69746
32.5,95.75,44.414417
32.5,96.0,54.945633
32.5,96.25,53.36854
32.5,96.5,50.84396
32.5,96.75,54.23415
32.75,68.0,62.834396
32.75,68.25,50.499588
32.75,68.5,49.79351
32.75,68.75,51.465622
32.75,69.0,50.600475
32.75,69.25,34.809124
32.75,69.5,42.620316
32.75,69.75,36.076687
32.75,70.0,37.432793
32.75,70.25,73.43367
32.75,70.5,64.13593
32.75,70.75,34.657104
32.75,71.0,35.458736
32.75,71.25,67.850555
32.75,71.5,42.337795
32.75,71.75,63.447807
32.75,72.0,43.993412
32.75,72.25,49.408962
32.75,72.5,52.317772
32.75,72.75,41.66469
32.75,73.0,38.116077
32.75,73.25,92.63525
32.75,73.5,43.50447
32.75,73.75,43.869102
32.75,74.0,38.68349
32.75,74.25,47.759968
32.75,74.5,49.918526
32.75,74.75,39.1269
32.75,75.0,50.008907
32.75,75.25,59.484543
32.75,75.5,79.371185
32.75,75.75,64.96777
32.75,76.0,52.358257
32.75,76.25,52.197735
32.75,76.5,40.426483
32.75,76.75,65.74655
32.75,77.0,67.673904
32.75,77.25,45.143414
32.75,77.5,46.04866
32.75,77.75,51.30321
32.75,78.0,65.60162
32.75,78.25,63.892338
32.75,78.5,69.71049
32.75,78.75,64.98349
32.75,79.0,43.04695
32.75,79.25,39.06265
32.75,79.5,42.408
32.75,79.75,53.39736
32.75,80.0,61.431347
32.75,80.25,66.3532
32.75,80.5,56.222713
32.75,80.75,37.201782
32.75,81.0,50.779575
32.75,81.25,82.48269
32.75,81.5,56.621765
32.75,81.75,39.462048
32.75,82.0,40.043114
32.75,82.25,60.348576
32.75,82.5,67.39543
32.75,82.75,66.6751
32.75,83.0,50.148754
32.75,83.25,37.60337
32.75,83.5,62.37812
32.75,83.75,47.52612
32.75,84.0,41.64738
32.75,84.25,66.84262
32.75,84.5,47.279556
32.75,84.75,40.447853
32.75,85.0,89.02212
32.75,85.25,47.828514
32.75,85.5,61.182224
32.75,85.75,58.932278
32.75,86.0,51.834377
32.75,86.25,56.53954
32.75,86.5,45.638126
32.75,86.75,67.80541
32.75,87.0,57.40117
32.75,87.25,49.868717
32.75,87.5,53.16818
32.75,87.75,48.325348
32.75,88.0,48.091812
32.75,88.25,59.79671
32.75,88.5,40.322124
32.75,88.75,43.970722
32.75,89.0,49.583782
32.75,89.25,42.7352
32.75,89.5,57.24335
32.75,89.75,54.955036
32.75,90.0,59.539307
32.75,90.25,43.11752
32.75,90.5,50.682186
32.75,90.75,58.516914
32.75,91.0,76.01308
32.75,91.25,38.67238
32.75,91.5,48.246815
32.75,91.75,75.686424
32.75,92.0,49.553062
32.75,92.25,61.685707
32.75,92.5,63.59904
32.75,92.75,57.039474
32.75,93.0,43.54893
32.75,93.25,81.84185
32.75,93.5,54.66581
32.75,93.75,61.882153
32.75,94.0,52.116512
32.75,94.25,61.89122
32.75,94.5,63.70765
32.75,94.75,65.1844
32.75,95.0,56.93058
32.75,95.25,56.744843
32.75,95.5,61.22809
32.75,95.75,46.341515
32.75,96.0,45.09705
32.75,96.25,50.024498
32.75,96.5,55.488422
32.75,96.75,60.424164
33.0,68.0,37.09753
33.0,68.25,60.298004
33.0,68.5,38.765423
33.0,68.75,57.56557
33.0,69.0,40.5745
33.0,69.25,37.00758
33.0,69.5,35.675377
33.0,69.75,50.891056
33.0,70.0,40.055065
33.0,70.25,43.208782
33.0,70.5,41.096355
33.0,70.75,37.588085
33.0,71.0,41.587708
33.0,71.25,46.2208
33.0,71.5,44.113155
33.0,71.75,57.525784
33.0,72.0,38.756462
33.0,72.25,60.940495
33.0,72.5,38.66509
33.0,72.75,37.993786
33.0,73.0,56.915043
33.0,73.25,41.80112
33.0,73.5,39.10564
33.0,73.75,35.448746
33.0,74.0,39.13743
33.0,74.25,40.343624
33.0,74.5,56.67265
33.0,74.75,33.903206
33.0,75.0,55.629337
33.0,75.25,58.714725
33.0,75.5,46.693714
33.0,75.75,50.08677
33.0,76.0,35.200447
33.0,76.25,38.71925
33.0,76.5,47.705322
33.0,76.75,49.82623
33.0,77.0,64.48406
33.0,77.25,39.677547
33.0,77.5,54.59217
33.0,77.75,68.427895
33.0,78.0,42.10794
33.0,78.25,41.357754
33.0,78.5,39.801407
33.0,78.75,40.83329
33.0,79.0,72.99954
33.0,79.25,34.471375
33.0,79.5,39.391247
33.0,79.75,59.060207
33.0,80.0,51.400894
33.0,80.25,56.869083
33.0,80.5,63.05027
33.0,80.75,70.716034
33.0,81.0,46.314342
33.0,81.25,84.29172
33.0,81.5,35.045975
33.0,81.75,64.14183
33.0,82.0,37.181023
33.0,82.25,44.32507
33.0,82.5,57.02354
33.0,82.75,50.521343
33.0,83.0,37.528473
33.0,83.25,43.147896
33.0,83.5,51.254116
33.0,83.75,56.346928
33.0,84.0,43.11807
33.0,84.25,78.7795
33.0,84.5,44.530926
33.0,84.75,45.3308
33.0,85.0,56.33504
33.0,85.25,54.326126
33.0,85.5,52.863754
33.0,85.75,83.597275
33.0,86.0,64.81849
33.0,86.25,50.690815
33.0,86.5,44.578007
33.0,86.75,45.21709
33.0,87.0,51.243034
33.0,87.25,43.75796
33.0,87.5,41.844944
33.0,87.75,48.938343
33.0,88.0,41.96029
33.0,88.25,62.852375
33.0,88.5,40.18598
33.0,88.75,63.321957
33.0,89.0,53.06197
33.0,89.25,45.432903
33.0,89.5,73.61638
33.0,89.75,46.0638
33.0,90.0,61.107445
33.0,90.25,45.854828
33.0,90.5,57.104267
33.0,90.75,45.50537
33.0,91.0,46.919666
33.0,91.25,51.850433
33.0,91.5,61.14383
33.0,91.75,45.769695
33.0,92.0,58.004574
33.0,92.25,54.663548
33.0,92.5,62.536118
33.0,92.75,43.9166
33.0,93.0,58.7192
33.0,93.25,47.021736
33.0,93.5,65.361824
33.0,93.75,70.24011
33.0,94.0,51.955677
33.0,94.25,42.531857
33.0,94.5,50.211105
33.0,94.75,38.722992
33.0,95.0,68.772606
33.0,95.25,64.50036
33.0,95.5,43.879578
33.0,95.75,62.39687
33.0,96.0,53.174507
33.0,96.25,59.114277
33.0,96.5,46.02937
33.0,96.75,58.97564
33.25,68.0,65.09017
33.25,68.25,57.213802
33.25,68.5,44.37638
33.25,68.75,44.971165
33.25,69.0,38.26604
33.25,69.25,50.26553
33.25,69.5,44.276154
33.25,69.75,56.57998
33.25,70.0,46.97746
33.25,70.25,37.493183
33.25,70.5,50.655205
33.25,70.75,55.95228
33.25,71.0,42.703648
33.25,71.25,40.108627
33.25,71.5,48.308807
33.25,71.75,55.859634
33.25,72.0,46.655266
33.25,72.25,44.52261
33.25,72.5,40.03166
33.25,72.75,44.767204
33.25,73.0,50.51233
33.25,73.25,49.86725
33.25,73.5,61.49145
33.25,73.75,51.653584
33.25,74.0,61.2119
33.25,74.25,44.839756
33.25,74.5,53.408463
33.25,74.75,50.63279
33.25,75.0,60.07368
33.25,75.25,43.747726
33.25,75.5,62.32402
33.25,75.75,64.103325
33.25,76.0,53.770203
33.25,76.25,69.52373
33.25,76.5,31.745974
33.25,76.75,73.58005
33.25,77.0,59.165123
33.25,77.25,42.819168
33.25,77.5,72.367195
33.25,77.75,33.82683
33.25,78.0,44.55927
33.25,78.25,48.836334
33.25,78.5,51.5494
33.25,78.75,49.8822
33.25,79.0,76.653946
33.25,79.25,41.44987
33.25,79.5,51.376926
33.25,79.75,45.579857
33.25,80.0,38.49488
33.25,80.25,41.45737
33.25,80.5,48.752274
33.25,80.75,51.29369
33.25,81.0,56.211033
33.25,81.25,48.48807
33.25,81.5,56.24929
33.25,81.75,69.17591
33.25,82.0,41.173477
33.25,82.25,48.003506
33.25,82.5,70.563
33.25,82.75,63.58363
33.25,83.0,60.7976
33.25,83.25,65.13893
33.25,83.5,49.81533
33.25,83.75,46.145084
33.25,84.0,37.23942
33.25,84.25,40.68876
33.25,84.5,72.16385
33.25,84.75,74.18644
33.25,85.0,59.241405
33.25,85.25,45.039597
33.25,85.5,54.119118
33.25,85.75,38.67948
33.25,86.0,59.25779
33.25,86.25,57.06476
33.25,86.5,59.038387
33.25,86.75,44.894886
33.25,87.0,38.284527
33.25,87.25,87.71483
33.25,87.5,41.25126
33.25,87.75,55.04535
33.25,88.0,43.63059
33.25,88.25,78.62924
33.25,88.5,41.18892
33.25,88.75,57.243927
33.25,89.0,73.03941
33.25,89.25,46.4314
33.25,89.5,42.751507
33.25,89.75,54.189785
33.25,90.0,47.140068
33.25,90.25,63.913578
33.25,90.5,34.501072
33.25,90.75,54.814747
33.25,91.0,54.943905
33.25,91.25,45.06713
33.25,91.5,49.50901
33.25,91.75,74.424416
33.25,92.0,64.20331
33.25,92.25,40.540432
33.25,92.5,40.5623
33.25,92.75,40.72226
33.25,93.0,53.41537
33.25,93.25,60.311962
33.25,93.5,65.167
33.25,93.75,73.68359
33.25,94.0,58.973347
33.25,94.25,36.643044
33.25,94.5,67.843155
33.25,94.75,66.04911
33.25,95.0,57.934044
33.25,95.25,64.09114
33.25,95.5,63.890278
33.25,95.75,71.44764
33.25,96.0,50.529285
33.25,96.25,84.27052
33.25,96.5,44.23576
33.25,96.75,50.997524
33.5,68.0,43.491932
33.5,68.25,35.423435
33.5,68.5,46.917545
33.5,68.75,53.38989
33.5,69.0,51.544846
33.5,69.25,71.96917
33.5,69.5,43.30772
33.5,69.75,52.243614
33.5,70.0,54.719814
33.5,70.25,84.6775
33.5,70.5,50.238403
33.5,70.75,48.922306
33.5,71.0,51.563904
33.5,71.25,57.017002
33.5,71.5,39.36987
33.5,71.75,39.16315
33.5,72.0,40.111782
33.5,72.25,56.07183
33.5,72.5,39.264717
33.5,72.75,92.1839
33.5,73.0,42.715797
33.5,73.25,56.30266
33.5,73.5,45.35259
33.5,73.75,42.26049
33.5,74.0,37.805088
33.5,74.25,46.180614
33.5,74.5,54.327274
33.5,74.75,63.33495
33.5,75.0,45.75976
33.5,75.25,54.83165
33.5,75.5,50.426853
33.5,75.75,44.02457
33.5,76.0,90.04291
33.5,76.25,68.99176
33.5,76.5,41.365276
33.5,76.75,34.374493
33.5,77.0,48.524338
33.5,77.25,71.05154
33.5,77.5,89.94154
33.5,77.75,41.422523
33.5,78.0,42.506145
33.5,78.25,39.4096
33.5,78.5,78.39974
33.5,78.75,45.05672
33.5,79.0,61.259007
33.5,79.25,38.154587
33.5,79.5,46.554756
33.5,79.75,59.927307
33.5,80.0,58.671146
33.5,80.25,55.122475
33.5,80.5,65.72023
33.5,80.75,59.544918
33.5,81.0,58.81308
33.5,81.25,49.69921
33.5,81.5,54.176296
33.5,81.75,50.687298
33.5,82.0,52.496395
33.5,82.25,45.289253
33.5,82.5,55.388313
33.5,82.75,71.961586
33.5,83.0,73.98967
33.5,83.25,53.480343
33.5,83.5,79.97835
33.5,83.75,49.965527
33.5,84.0,42.94509
33.5,84.25,46.64771
33.5,84.5,34.909107
33.5,84.75,52.74528
33.5,85.0,80.99637
33.5,85.25,60.79991
33.5,85.5,80.13946
33.5,85.75,54.074665
33.5,86.0,49.355484
33.5,86.25,55.765663
33.5,86.5,66.03719
33.5,86.75,45.721825
33.5,87.0,69.64253
33.5,87.25,56.564438
33.5,87.5,35.4491
33.5,87.75,47.66728
33.5,88.0,46.720207
33.5,88.25,58.841087
33.5,88.5,48.941177
33.5,88.75,44.712597
33.5,89.0,64.11251
33.5,89.25,54.692516
33.5,89.5,54.1312
33.5,89.75,46.912514
33.5,90.0,49.687912
33.5,90.25,62.1112
33.5,90.5,45.4054
33.5,90.75,46.497765
33.5,91.0,63.262688
33.5,91.25,66.46432
33.5,91.5,48.703194
33.5,91.75,53.530827
33.5,92.0,75.56696
33.5,92.25,64.137405
33.5,92.5,72.01928
33.5,92.75,50.269554
33.5,93.0,61.39683
33.5,93.25,68.0803
33.5,93.5,67.9938
33.5,93.75,53.780685
33.5,94.0,53.00858
33.5,94.25,64.46188
33.5,94.5,63.071987
33.5,94.75,57.230682
33.5,95.0,66.02396
33.5,95.25,46.011143
33.5,95.5,47.422565
33.5,95.75,52.341705
33.5,96.0,73.05555
33.5,96.25,68.15785
33.5,96.5,60.256
33.5,96.75,64.327354
33.75,68.0,42.143658
33.75,68.25,36.097893
33.75,68.5,42.505356
33.75,68.75,50.419678
33.75,69.0,69.839035
33.75,69.25,66.24594
33.75,69.5,46.072437
33.75,69.75,66.62351
33.75,70.0,63.089603
33.75,70.25,36.785717
33.75,70.5,62.053123
33.75,70.75,49.42079
33.75,71.0,44.311966
33.75,71.25,90.97715
33.75,71.5,56.599636
33.75,71.75,43.770634
33.75,72.0,56.967144
33.75,72.25,46.58704
33.75,72.5,79.029724
33.75,72.75,48.817753
33.75,73.0,41.348087
33.75,73.25,66.04494
33.75,73.5,45.43888
33.75,73.75,42.50147
33.75,74.0,46.535496
33.75,74.25,41.77003
33.75,74.5,57.554363
33.75,74.75,54.919735
33.75,75.0,62.39707
33.75,75.25,45.39416
33.75,75.5,37.594395
33.75,75.75,71.33816
33.75,76.0,40.292564
33.75,76.25,38.96862
33.75,76.5,47.22572
33.75,76.75,69.19101
33.75,77.0,51.135944
33.75,77.25,53.43072
33.75,77.5,48.160362
33.75,77.75,75.92736
33.75,78.0,51.341343
33.75,78.25,57.1798
33.75,78.5,49.39893
33.75,78.75,57.18524
33.75,79.0,48.93131
33.75,79.25,38.79065
33.75,79.5,60.16229
33.75,79.75,45.856045
33.75,80.0,49.342915
33.75,80.25,54.298615
33.75,80.5,86.56139
33.75,80.75,48.89333
33.75,81.0,66.36146
33.75,81.25,53.941895
33.75,81.5,39.32919
33.75,81.75,47.36719
33.75,82.0,37.162567
33.75,82.25,46.05649
33.75,82.5,61.53316
33.75,82.75,42.023804
33.75,83.0,55.639095
33.75,83.25,64.32893
33.75,83.5,49.32233
33.75,83.75,51.53069
33.75,84.0,43.718433
33.75,84.25,64.25331
33.75,84.5,42.925156
33.75,84.75,51.833714
33.75,85.0,41.995354
33.75,85.25,58.759815
33.75,85.5,39.670986
33.75,85.75,63.762123
33.75,86.0,43.57657
33.75,86.25,45.9094
33.75,86.5,47.07754
33.75,86.75,39.14228
33.75,87.0,41.6976
33.75,87.25,80.72912
33.75,87.5,50.247875
33.75,87.75,65.5944
33.75,88.0,47.966015
33.75,88.25,56.44825
33.75,88.5,57.544884
33.75,88.75,57.88057
33.75,89.0,63.444775
33.75,89.25,49.428707
33.75,89.5,69.1658
33.75,89.75,63.09011
33.75,90.0,47.164448
33.75,90.25,53.395885
33.75,90.5,51.10814
33.75,90.75,42.427933
33.75,91.0,57.93839
33.75,91.25,39.82733
33.75,91.5,56.761112
33.75,91.75,50.872757
33.75,92.0,60.903313
33.75,92.25,60.149467
33.75,92.5,37.770264
33.75,92.75,68.27498
33.75,93.0,49.572052
33.75,93.25,50.5736
33.75,93.5,60.937023
33.75,93.75,63.455486
33.75,94.0,36.636173
33.75,94.25,52.657726
33.75,94.5,80.49646
33.75,94.75,57.458218
